case_id,dispute_amount,dispute_reason,days_since_order,order_exists,invoice_exists,payment_confirmed,delivery_status,tracking_number_present,customer_communication,refund_status,customer_prior_dispute_count,outcome
CB-1267,1850.75,unauthorized_transaction,47,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1268,2968.34,item_not_received,17,True,False,True,not_delivered,True,complained_before,no_refund,0,lost
CB-1269,5181.54,not_as_described,42,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1270,31774.74,item_not_received,23,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1271,1745.32,not_as_described,15,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1272,9096.57,duplicate_charge,13,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-1273,4054.62,item_not_received,11,False,False,True,delivered_unconfirmed,True,no_contact,no_refund,0,lost
CB-1274,14019.97,item_not_received,30,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-1275,646.41,not_as_described,40,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1276,1581.93,not_as_described,31,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,0,won
CB-1277,92400.75,unauthorized_transaction,23,True,True,True,delivered_confirmed,True,no_contact,no_refund,4,won
CB-1278,36820.09,item_not_received,62,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-1279,9002.75,unauthorized_transaction,45,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-1280,648.97,not_as_described,26,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1281,11216.0,item_not_received,21,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,0,won
CB-1282,963.19,not_as_described,19,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1283,127902.0,duplicate_charge,20,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-1284,746.06,duplicate_charge,51,True,True,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-1285,1201.5,item_not_received,31,True,True,True,unknown,False,no_contact,no_refund,1,lost
CB-1286,17154.4,unauthorized_transaction,15,True,True,True,unknown,True,no_contact,no_refund,0,won
CB-1287,72776.09,duplicate_charge,47,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-1288,3428.38,item_not_received,28,True,True,True,not_delivered,False,complained_before,no_refund,0,won
CB-1289,11733.03,item_not_received,24,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-1290,11863.41,unauthorized_transaction,27,True,True,True,delivered_unconfirmed,False,complained_before,no_refund,0,won
CB-1291,1266.04,not_as_described,9,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-1292,14370.9,unauthorized_transaction,70,True,True,False,delivered_unconfirmed,True,no_contact,no_refund,0,lost
CB-1293,1051.63,item_not_received,24,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,won
CB-1294,2454.73,unauthorized_transaction,13,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-1295,7575.75,item_not_received,25,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-1296,1121.35,item_not_received,27,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1297,11679.7,item_not_received,40,True,False,True,not_delivered,False,no_contact,full_refund,0,lost
CB-1298,2262.6,unauthorized_transaction,12,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-1299,2300.96,not_as_described,14,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,2,won
CB-1300,1519.45,unauthorized_transaction,41,True,False,True,not_delivered,True,acknowledged_receipt,no_refund,0,won
CB-1301,9072.27,item_not_received,39,True,True,False,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1302,58924.83,item_not_received,19,True,True,True,delivered_confirmed,True,no_contact,no_refund,2,won
CB-1303,6733.79,item_not_received,22,True,True,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-1304,13562.62,unauthorized_transaction,13,True,False,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-1305,17644.58,unauthorized_transaction,7,True,True,False,delivered_confirmed,False,no_contact,no_refund,0,won
CB-1306,1508.7,item_not_received,17,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1307,17890.38,duplicate_charge,31,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1308,676.34,duplicate_charge,28,True,True,True,unknown,False,no_contact,no_refund,1,lost
CB-1309,74552.13,unauthorized_transaction,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-1310,64368.15,not_as_described,14,True,True,True,delivered_confirmed,True,complained_before,full_refund,3,won
CB-1311,19112.25,item_not_received,22,True,False,True,not_delivered,True,complained_before,no_refund,0,lost
CB-1312,1336.97,item_not_received,37,True,True,True,not_delivered,True,acknowledged_receipt,no_refund,0,won
CB-1313,9162.53,unauthorized_transaction,10,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-1314,7093.66,item_not_received,43,True,True,True,unknown,True,complained_before,no_refund,0,lost
CB-1315,12087.51,item_not_received,54,True,True,True,not_delivered,True,no_contact,no_refund,0,won
CB-1316,18626.54,item_not_received,9,True,True,True,delivered_confirmed,False,complained_before,no_refund,1,won
CB-1317,16496.9,duplicate_charge,7,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-1318,2373.42,not_as_described,46,True,True,True,delivered_confirmed,False,no_contact,full_refund,0,won
CB-1319,7286.94,item_not_received,23,True,True,True,unknown,False,no_contact,partial_refund,0,won
CB-1320,16085.69,duplicate_charge,16,True,True,True,unknown,True,complained_before,full_refund,0,lost
CB-1321,2674.12,item_not_received,5,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1322,10401.74,duplicate_charge,8,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1323,13492.3,duplicate_charge,46,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,lost
CB-1324,2512.94,item_not_received,29,True,True,True,delivered_confirmed,True,complained_before,partial_refund,2,won
CB-1325,1686.92,item_not_received,24,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-1326,765.4,unauthorized_transaction,9,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1327,1554.28,item_not_received,17,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-1328,2076.93,not_as_described,40,True,True,True,not_delivered,True,complained_before,partial_refund,0,lost
CB-1329,53553.09,not_as_described,28,True,False,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-1330,17957.24,not_as_described,13,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-1331,2041.55,item_not_received,16,True,True,False,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1332,16883.14,unauthorized_transaction,24,True,True,True,not_delivered,True,no_contact,no_refund,3,lost
CB-1333,1330.43,unauthorized_transaction,48,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1334,30839.45,duplicate_charge,18,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-1335,9799.71,item_not_received,7,True,True,True,not_delivered,True,no_contact,no_refund,0,won
CB-1336,109451.56,not_as_described,25,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,3,won
CB-1337,4168.82,not_as_described,27,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1338,822.68,item_not_received,23,True,True,True,delivered_confirmed,False,complained_before,full_refund,0,lost
CB-1339,741.74,unauthorized_transaction,20,True,True,True,not_delivered,True,complained_before,no_refund,0,won
CB-1340,9616.55,unauthorized_transaction,39,True,True,True,unknown,False,complained_before,no_refund,3,won
CB-1341,1512.42,duplicate_charge,13,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1342,20371.03,unauthorized_transaction,30,True,True,False,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-1343,5875.75,duplicate_charge,8,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-1344,8898.3,item_not_received,17,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1345,119983.94,unauthorized_transaction,67,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-1346,97334.22,item_not_received,32,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1347,1727.55,item_not_received,18,True,False,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-1348,4089.61,not_as_described,51,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,3,won
CB-1349,1224.32,item_not_received,9,True,True,True,delivered_confirmed,True,no_contact,full_refund,1,won
CB-1350,71499.38,unauthorized_transaction,14,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-1351,1615.82,unauthorized_transaction,40,False,False,True,delivered_unconfirmed,False,acknowledged_receipt,no_refund,0,won
CB-1352,18113.01,not_as_described,8,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1353,72062.13,unauthorized_transaction,9,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1354,4384.6,item_not_received,5,True,True,True,not_delivered,True,acknowledged_receipt,no_refund,2,won
CB-1355,17755.99,unauthorized_transaction,63,True,True,True,delivered_confirmed,True,complained_before,no_refund,3,won
CB-1356,2339.8,item_not_received,29,True,False,True,delivered_confirmed,False,acknowledged_receipt,no_refund,1,won
CB-1357,2125.47,duplicate_charge,41,True,True,True,not_delivered,False,complained_before,no_refund,0,lost
CB-1358,1813.3,item_not_received,23,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-1359,17784.83,unauthorized_transaction,15,True,True,True,not_delivered,True,complained_before,partial_refund,2,won
CB-1360,2777.8,unauthorized_transaction,9,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1361,1969.5,unauthorized_transaction,18,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1362,14478.92,item_not_received,48,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-1363,62196.63,unauthorized_transaction,45,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-1364,1735.93,duplicate_charge,15,True,True,True,unknown,True,complained_before,no_refund,0,won
CB-1365,1619.93,item_not_received,13,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,2,won
CB-1366,111701.84,duplicate_charge,12,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1367,744.03,item_not_received,47,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-1368,91453.13,not_as_described,35,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-1369,30486.88,unauthorized_transaction,14,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-1370,2557.51,item_not_received,13,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1371,144107.0,not_as_described,19,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1372,124077.85,item_not_received,17,True,True,True,unknown,False,no_contact,no_refund,1,won
CB-1373,1403.04,not_as_described,21,False,False,True,delivered_confirmed,True,complained_before,partial_refund,0,lost
CB-1374,10095.51,item_not_received,20,True,True,True,delivered_confirmed,False,no_contact,partial_refund,0,won
CB-1375,521.55,item_not_received,12,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1376,2070.08,unauthorized_transaction,9,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-1377,18584.85,unauthorized_transaction,56,True,True,True,delivered_confirmed,False,complained_before,full_refund,0,lost
CB-1378,5199.47,item_not_received,27,True,True,True,delivered_unconfirmed,False,no_contact,no_refund,0,won
CB-1379,126648.51,item_not_received,14,True,True,True,not_delivered,False,no_contact,no_refund,2,won
CB-1380,1120.72,duplicate_charge,49,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,3,won
CB-1381,517.73,not_as_described,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-1382,44387.76,unauthorized_transaction,39,True,True,True,not_delivered,True,no_contact,partial_refund,0,lost
CB-1383,874.77,not_as_described,59,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-1384,10812.57,not_as_described,27,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1385,4239.27,not_as_described,36,False,False,True,delivered_unconfirmed,True,complained_before,no_refund,0,lost
CB-1386,71369.22,item_not_received,21,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-1387,17852.53,item_not_received,27,True,True,True,not_delivered,True,complained_before,no_refund,2,won
CB-1388,117498.23,item_not_received,24,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1389,8678.77,item_not_received,14,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,3,won
CB-1390,1108.67,not_as_described,16,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1391,2686.0,item_not_received,14,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,won
CB-1392,7585.62,unauthorized_transaction,37,True,True,False,not_delivered,False,complained_before,no_refund,0,lost
CB-1393,15857.27,not_as_described,21,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1394,13626.56,duplicate_charge,43,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,full_refund,0,won
CB-1395,1430.77,item_not_received,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1396,6572.0,item_not_received,18,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1397,32558.36,item_not_received,31,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,0,won
CB-1398,8962.07,unauthorized_transaction,16,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1399,134647.75,item_not_received,15,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-1400,56402.97,item_not_received,14,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1401,801.2,unauthorized_transaction,42,False,False,True,unknown,True,complained_before,no_refund,0,lost
CB-1402,1411.42,unauthorized_transaction,44,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-1403,19178.94,item_not_received,31,True,True,True,not_delivered,True,no_contact,no_refund,0,won
CB-1404,9244.79,not_as_described,46,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1405,12277.74,item_not_received,25,True,False,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-1406,974.84,not_as_described,25,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,4,won
